mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,param_classifier__solver,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
469.03317313194276,17.431557820844443,0.06350455284118653,0.00406000020692029,4.689400963537685,l2,lbfgs,"{'classifier__C': 4.689400963537685, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48392602832888815,0.48700552245689543,0.4840769659843656,0.48459053990100953,0.4763818050744425,0.48319617234912027,0.0035832805540917194,4,0.4905255024192055,0.48651585674539416,0.4881638507942281,0.49017563831974564,0.4933619550521424,0.4897485606661432,0.0023153545221412737,0.7696013736064822,0.7699490883496245,0.7903174381816863,0.7780475790566455,0.757030608730122,0.772989217584912,0.010965868127957834,6,0.7885758449761779,0.7865679837404808,0.7864767393136278,0.7876211989252582,0.7950687748505896,0.7888621083612268,0.0031967954308285314,0.738655178174658,0.743444269426552,0.7353609726111268,0.7354905767200433,0.7338306529131419,0.7373563299691044,0.0034247013993624286,3,0.7433579870128668,0.7365826437440584,0.7396119560343187,0.7412067320869044,0.7418530890438954,0.7405224815844087,0.0023078208328137463
101.44493927955628,5.315738574445793,0.09943351745605469,0.03070235922381403,0.006870101665590026,l2,lbfgs,"{'classifier__C': 0.006870101665590026, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4750374298353191,0.47351250117181837,0.47058988767889254,0.47083730131067236,0.46780697789276093,0.47155681957789264,0.002508119405396848,9,0.47243499706450703,0.4709134827387415,0.4722048594266707,0.474409178314603,0.4779295752394809,0.4735784185568006,0.002446167883028208,0.7646549938229992,0.7694739275263671,0.7770689173523845,0.7652410600934404,0.7481160829964446,0.7649109963583272,0.009496093701543626,9,0.769047226491711,0.7680216684555423,0.7666247864341846,0.7712587232382639,0.7730451486954055,0.7695995106630215,0.0022921167463838283,0.7233550509464783,0.7193269209945872,0.7155846780696498,0.7178665650117255,0.720946967183511,0.7194160364411905,0.0026437736081358016,9,0.7221940575104211,0.7160082277044129,0.7184923050425046,0.7213065669089951,0.7265293773551275,0.7209061069042921,0.003556852980571768
190.27261667251588,9.56457994542928,0.10481758117675781,0.03803370391442848,0.05660670699258887,l2,lbfgs,"{'classifier__C': 0.05660670699258887, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4827426992991374,0.4828637980313083,0.47951934853789313,0.47812922720686046,0.4747655205570984,0.4796041187264596,0.003035480864892734,7,0.48269554420389377,0.4808475670430353,0.4804981911265996,0.48307278027974976,0.48569321605487153,0.48256145974163,0.001859130468865362,0.7731434995360029,0.7726846263300678,0.78925462683061,0.7722432216459574,0.7594375788992026,0.7733527106483681,0.009468082188659391,4,0.7801613730892891,0.7815993297724992,0.7784635683207611,0.7817115425026536,0.7845108745986444,0.7812893376567696,0.0019954913538967746,0.7340986983856606,0.734251529773134,0.7269466117211312,0.7284493665771183,0.7279182510547283,0.7303328915023545,0.00317433686843704,7,0.7347006296401493,0.7280025636737857,0.7293798402681401,0.7317209635064742,0.7341777161343799,0.7315963426445858,0.002613187604425239
246.6324944972992,9.570147950012595,0.07487874031066895,0.011423425434438111,0.1578232781079558,l2,lbfgs,"{'classifier__C': 0.1578232781079558, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4859620799050351,0.4856678654234686,0.4825378399208177,0.4809920503941008,0.47603482867579217,0.4822389328638429,0.003626413448217061,6,0.4873112449216913,0.4838398709926917,0.4833033932678263,0.48686309241453,0.49006053278852163,0.4862756268770522,0.0024702312688002037,0.7727288023194452,0.7727102248069719,0.7924193032542549,0.7763502256378173,0.7558845096023696,0.7740186131241718,0.011629643301642048,3,0.7844931983717367,0.7827873020663343,0.7819775110721479,0.784078316397744,0.7884870396275316,0.7843646735070988,0.002248513580958815,0.7391553841664428,0.7391241344889365,0.7315421572026151,0.731549401173441,0.7319352760821412,0.7346612706227152,0.0036594495942519553,6,0.7394565139014058,0.732979329645829,0.7334368634080883,0.7369088827099071,0.739054928319901,0.7363673035970262,0.00272491108427907
338.1209717273712,15.470385061958126,0.08375744819641114,0.013181892623890338,0.5450293694558254,l2,lbfgs,"{'classifier__C': 0.5450293694558254, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4863456194974612,0.4871854570765285,0.4836156143656294,0.48359885707802397,0.47666813620121024,0.4834827368437707,0.003698003690454613,2,0.4902207477741623,0.485773713739031,0.48663164592829905,0.48869235223869645,0.4926742514824591,0.4887985422325295,0.002485964364820985,0.7723483966089647,0.7719657637869044,0.7885028611335356,0.7775507985533439,0.760538807316103,0.7741813254797704,0.009064726978590452,1,0.7870792520556682,0.7842297114190342,0.7823027560430657,0.7848382663460891,0.7921650804949192,0.7861230132717552,0.0033837996631884684,0.7405073625985025,0.7429068417502916,0.7350302553878025,0.7343744035034881,0.7336426613307414,0.7372923049141653,0.003709731386125202,4,0.7430688495769026,0.7359841752320005,0.738416054701693,0.7401189036441642,0.7417698283922928,0.7398715623094106,0.0024946951081806818
456.8170475959778,18.727908380828996,0.03968453407287598,0.010561006309655199,51.41096648805744,l2,lbfgs,"{'classifier__C': 51.41096648805744, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48468776717623363,0.4846812638824717,0.48334392165252693,0.48533965728619605,0.4752518737775356,0.48266089675499274,0.0037610102235694884,5,0.4900214914943291,0.48590471532693397,0.4868963286046825,0.4900749516074476,0.4927878390503194,0.4891370652167425,0.002468156262518916,0.7705214279522667,0.7670811709118507,0.788948865831365,0.7754367970271374,0.7550215028535097,0.771401952915226,0.011062890629934494,7,0.7884466622266675,0.7878127937778809,0.7857021763391588,0.7867792532172574,0.794243223434874,0.7885968217991677,0.0029732684761447307,0.7393019183490591,0.7414604481851488,0.734794579568246,0.7369309668328972,0.7323569446534682,0.7369689715177639,0.003212980550034442,5,0.7429290867218262,0.7355902947627764,0.7381581810969287,0.7417318201723953,0.741344638641267,0.7399508042790387,0.002691189300855145
112.84351835250854,5.001043782567475,0.07578988075256347,0.011662259392747244,0.01577766363058246,l2,lbfgs,"{'classifier__C': 0.01577766363058246, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.478625552764148,0.4765803160638268,0.47436498247567505,0.4742863581869825,0.46973053509412266,0.47471754891695095,0.0029638802581545636,8,0.4767310006239642,0.475243002974464,0.47565041158647314,0.4781188554087404,0.48114574077364364,0.47737780227345705,0.0021310147487405315,0.7705093162659591,0.7696658904573376,0.786188784723817,0.7701017194536539,0.7515838921936001,0.7696099206188736,0.01096221097266108,8,0.7752886275955587,0.7744769639875837,0.7743986561173158,0.7775474530523496,0.7796205945152035,0.7762664590536023,0.0020267365433149992,0.727861963969703,0.7247218558616635,0.7184468674907623,0.7218459518203286,0.7224769750653104,0.7230707228415536,0.0031277746267733527,8,0.7265721227634211,0.7208097553345943,0.72184997140204,0.7248345497804894,0.7290108251043882,0.7246154448769866,0.003010882896664719
322.5317605018616,11.395293630859278,0.03713102340698242,0.007469307281413784,1.2173252504194043,l2,lbfgs,"{'classifier__C': 1.2173252504194043, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48522856895762256,0.4874312283383343,0.4839912222103022,0.4839726650308863,0.4760229482828041,0.48332932656398997,0.0038643983659431506,3,0.4903690705054185,0.4861217640012909,0.48750133394614464,0.48970655434905896,0.49323633024726876,0.48938701060983636,0.0024536268422691698,0.7715639271827857,0.7720754486610315,0.7899995719205151,0.7787358665374966,0.7583426277188877,0.7741434884041434,0.010325729458653616,2,0.7876997668621905,0.7854500368887669,0.7842209876283629,0.7855407373704455,0.7931832524013125,0.7872189562302155,0.003185508361185544,0.7397926175772024,0.7434741010799376,0.7352754829122858,0.7348965672139961,0.7337419945765467,0.7374361526719937,0.0036544367546755665,2,0.7435749377282947,0.736081413914808,0.738918482607773,0.7415900266519875,0.7421376898803473,0.7404605101566422,0.0026586737782079406
296.5364943504334,4.562723634289097,0.025643396377563476,0.0015718033333706589,3.584985580340472,l2,lbfgs,"{'classifier__C': 3.584985580340472, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48500308341129916,0.4875566894057104,0.48432153358021546,0.48508778196289837,0.47655123677516736,0.48370406502705815,0.003741364866978305,1,0.4908874849563606,0.4871180803403285,0.4880314763444381,0.4903881681154393,0.49373147266326944,0.49003133648396713,0.002325417326051732,0.7691386519552544,0.7705021335322104,0.7902375852510678,0.7766369146722064,0.7586725098468955,0.7730375590515269,0.010361281387066533,5,0.7889792405381948,0.7869307024659198,0.7859901450502269,0.786846212366058,0.7959737731139057,0.7889440147068612,0.003649610689089861,0.7395394385215811,0.7438377287612579,0.7359248297589538,0.7364243527919981,0.7339549736363159,0.7379362646940214,0.003451952231474573,1,0.7435248229708389,0.7371943829159462,0.73945340547536,0.7418508884560555,0.742233689576477,0.7408514378789355,0.0022532223443257836
71.64148616790771,8.076378718550508,0.06476984024047852,0.006356875309458736,0.0018997763474111276,l2,lbfgs,"{'classifier__C': 0.0018997763474111276, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.46527610731061897,0.46119975974455574,0.45624502392203176,0.4608700464657979,0.4570906711444291,0.46013632171748664,0.003240519536529583,10,0.45953180641341246,0.45749366282348075,0.4604770365146722,0.462146387910349,0.46713793544699955,0.46135736582178277,0.0032580174569747005,0.7521326257094831,0.7502424759099731,0.7579053372234186,0.7520743971951009,0.7344879548673441,0.749368558181064,0.00787444369675374,10,0.7504470735929145,0.7511603070639413,0.7511572325598116,0.752514605572964,0.7593928167778381,0.7529344071134938,0.0032978749869757643,0.7143291149637587,0.707623798054893,0.7030032382401135,0.7090133517099882,0.7111637354420512,0.709026647682161,0.0037665084237802175,10,0.7105119112841458,0.7031047249961486,0.7075098112693351,0.7112714693212729,0.7166307320087207,0.7098057297759246,0.004458754244461215
